,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,mean,0,1
0,9.679656649751518,7.414365664417627,8.06968140374994,7.002689884337066,7.095736123637862,6.9584782858325465,7.342074611653879,7.650977558542258,7.897581414624085,7.035719050010329,7.743312082401951,7.898159995878686,8.566113775110395,5.994607175402223,7.796661064756482,7.488868368921036,6.405431472149685,7.341250942272552,6.871868328690109,6.4766443640606015,7.022602786143604,8.39590541176094,7.653062061116201,6.282376441696856,8.629974127131252,7.620057023022574,9.239382028535548,6.770585234768918,7.074968212659229,7.829457828445583,7.508274979049386,-2.0,-2.0
1,5.504423574599853,6.332853973695409,5.688161150045522,6.497778225976864,6.12132075254133,5.888207754655904,5.424703668327927,5.926592540441926,6.567019425749907,5.41266977293594,5.680759906030079,6.305556703578118,5.884537882215628,5.873884105127722,5.818696139937411,5.631640305530485,7.319825605730267,6.692972628210215,6.4354567988743865,6.429408713782985,5.777980256636098,6.4623112383622425,5.991780013858478,5.937728451429607,6.345906611104192,6.532895686344226,5.924393221445365,5.426014250472755,5.855428551939417,6.325426874443313,6.067211159467452,-2.0,-1.0
2,4.835517109620668,5.198586513567244,5.3769267594130445,5.0520477709005425,5.295168316361204,5.448791094888719,5.832509684931495,5.6447312946622485,5.303429394548252,4.876212572878205,5.606176334142006,4.8505536903650235,4.965995276009222,5.052938943282021,5.309358448193957,5.057281053370991,4.975418678135089,5.18724586304835,5.075330833851434,5.038086339153209,5.2170194931008655,5.120436725512916,4.941727376029507,5.293096864288058,5.217333202547347,5.070171272314073,4.63080678773852,5.272410166743712,5.02920461200109,5.696452336507305,5.182365493603543,-2.0,0.0
3,4.302893748459595,4.787832022355735,4.38075929333373,4.615214064422476,4.419838011956487,4.201400731247129,4.749817941347658,4.359704054668398,4.717369942028587,4.690628463337104,4.3590885350150534,4.279590634566398,4.33731958640151,4.324670431854931,4.663115718305093,4.427416708915896,4.34050230664806,4.441877566048646,4.897998854801084,4.496735130868216,4.4692748537855485,4.74849925768045,4.378495609774318,4.538594449384771,4.292226159031315,4.346576511888322,4.28537235630685,4.519451759156655,4.9759971649663575,4.603566636862332,4.4983942835139565,-2.0,1.0
4,4.100390615622473,4.1675617774091105,3.9980754143052346,4.194639182404507,4.391151182926901,3.8600204040104513,4.31665557503739,4.0117742230623765,4.277926822174997,4.23602158584714,4.206791688023876,3.764740742208432,3.9389395986233025,4.787886060948919,4.113484148102785,4.240473828941264,4.1301288487495995,4.137826249788119,4.107727353399464,4.288425355475101,4.197835686531306,4.196796929206821,4.15370767898347,3.9875940146014597,4.060119153134672,3.984206485123057,4.07097948242946,3.9627774811793923,4.0239255030062875,4.084045627907762,4.133087623305504,-2.0,2.0
5,3.9415956706738133,4.3154508844431385,4.080899936932676,3.7141072528860715,4.12202532347075,4.014197092360425,3.974605495709417,3.822230674309844,4.019397172450703,3.924730250387199,4.229328605249936,3.7425660439913315,3.9685758157327196,4.074367264845049,4.017922850690381,3.8160227706002705,3.6366555847289845,3.8409632433375496,3.95670152871454,3.87598044198593,3.967924989501349,3.695800738198011,3.943270500142378,4.200532200770642,3.987556918877356,3.9602515385877597,4.079902174023788,4.288493474754826,3.972553331655841,3.7796583745776995,3.965475604819679,-2.0,3.0
6,4.138590392327209,3.9974759397818285,3.870006493297322,3.925338187214258,3.919114521399536,4.093985234055449,3.7327415198739944,4.002487167219616,3.9016498267031237,4.634281242174926,4.104632897749698,4.612328201585354,3.847214877071663,3.9869751280273364,4.064973930740316,3.863309299445619,3.7970663331256236,4.264271850580651,3.8361964348855144,3.960255296052064,3.939839948119126,3.8341422985646156,3.7857919418674926,4.026990464984998,3.747690945984235,3.8818593586987817,3.8312546908912903,3.752864041553473,4.7052298975570865,4.7073421719429085,4.025530017782504,-2.0,4.0
7,4.523133821400772,4.776174571378442,6.171480967631731,3.8073377438387626,3.8774820928918423,5.977764209399416,3.822371659570426,3.8915248535456244,3.774068233870333,4.45595965364723,3.9606940025672577,4.704482359401244,3.894194984502848,3.4741495729888037,4.518378975285903,4.635365532755204,3.9054419772198816,4.683919330009984,3.8110149706247682,3.8237011452887595,3.804795133594442,3.935201252017348,6.149500014771483,3.8718352625540526,3.5172286329131928,3.989429332191608,3.9762555211397435,6.089052601371734,6.272761656356682,4.5487848854743635,4.421449498340129,-2.0,5.0
8,5.502919170531283,6.242148917482332,6.244619823595151,6.209127631921383,5.542032918379432,6.9333050279257336,6.514041615937386,6.34335449349454,5.717764628512953,6.389894542926659,6.0737155885229575,5.300107846629157,6.172076253590788,5.768325578769903,6.169917004741653,5.6242195113889055,6.527831375605293,6.819939809183504,6.445910967579139,6.188971595228426,5.217081146070479,6.028008407264038,6.268046766193126,6.192169119018465,6.804470695550579,6.338195377840852,5.808395214504962,6.069804882775429,6.026639216654471,6.540072017410535,6.1341035715076515,-1.0,-2.0
9,5.0062758902737725,5.18246819369967,5.0470886012780465,5.050015515922688,4.945380210410788,4.985216405430839,5.258505688670934,4.958906497259495,5.288434242031122,5.297456331943536,4.59444202728183,5.141333254128217,4.812696462196191,5.727252022415043,5.3267805147860035,5.34657627389636,5.801431250438983,5.381454741917615,4.865496072524929,5.336103479063831,4.591884575210576,6.236962100031228,5.001327329629045,5.074466181257142,4.770510942136257,5.391703941304481,5.204170632062522,5.0926511996410175,4.900985585593677,5.199562321667898,5.160584616136791,-1.0,-1.0
