,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha_cere,param_alpha_cor,param_lambda_cere,param_lambda_cor,param_rank,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10,427.9506737391154,4.757144141541181,0.17421428362528482,0.020933803768072485,0.1,0.1,100,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.13317603340238876,-0.10518765125817064,-0.16334141926103876,-0.1339017013071994,0.023746720877683387,148
11,387.55097166697186,24.3140829897862,0.1770648956298828,0.024202981964862758,0.1,0.1,100,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.13322199562824202,-0.10537844049561297,-0.16384352509486888,-0.13414798707290795,0.023877250322098555,189
12,661.8639674981436,54.79441012825457,0.18387055397033691,0.007540885161950034,0.1,0.1,1000,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.13295875885261527,-0.1046646889813129,-0.16203265029402963,-0.13321869937598593,0.023421093386106873,109
13,547.7108577092489,121.26128146238614,0.17022331555684408,0.006095164934086485,0.1,0.1,1000,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13376425378389734,-0.10537370047304077,-0.16311712717431612,-0.1340850271437514,0.023574746424407676,174
14,608.595825513204,249.1401589673504,0.17034061749776205,0.006656096266064767,0.1,0.1,1000,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13392272143131567,-0.10571352855457143,-0.16481310526586337,-0.13481645175058352,0.024135576193331346,239
15,630.4994242986044,198.60944400172093,0.18268593152364096,0.03094951846834716,0.1,0.1,1000,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.13386021128336661,-0.1057008032004428,-0.1650324265333196,-0.134864480339043,0.024232441053000753,250
16,982.8671836853027,74.93363671926879,0.16590150197347006,0.006517079651479948,0.1,1,0.1,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.13077830113287853,-0.1026334906767893,-0.16037695257145462,-0.13126291479370747,0.023576160073194886,8
17,713.2205260594686,21.038709111449677,0.11669031778971355,0.014100897130061383,0.1,1,0.1,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.1310129662074748,-0.10258034445258703,-0.16057868197634773,-0.13139066421213652,0.023679228319592134,17
18,650.9727512200674,18.315937274826574,0.11336604754130046,0.0024858046729041784,0.1,1,0.1,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.13215572293887082,-0.10395088607265346,-0.16322274169692969,-0.13310978356948466,0.02420703604397458,108
19,668.2698071797689,19.63364926060203,0.11668872833251953,0.008577727963026048,0.1,1,0.1,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.13239207093665298,-0.10458418305128092,-0.1653769090687994,-0.1341177210189111,0.024848504788217006,184
20,455.09316420555115,17.07137148393348,0.13696837425231934,0.010489993262022069,0.1,1,1,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.13091841587507466,-0.10258858050228163,-0.16014863575162902,-0.1312185440429951,0.02349975244926161,2
21,553.2156799634298,22.685500815014628,0.1998127301534017,0.025753231771035157,0.1,1,1,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.13120734902037312,-0.10264860828859823,-0.16035272183524607,-0.13140289304807248,0.023558011491510107,22
22,562.3204720020294,8.68178008924329,0.21620726585388184,0.03152195850163745,0.1,1,1,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.13252521177773954,-0.10402279424101708,-0.16216223338508448,-0.1329034131346137,0.023736833166992252,95
23,466.06222168604535,25.360711715176183,0.13791640599568686,0.010000004186840803,0.1,1,1,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.13274168014076668,-0.10434389479634831,-0.1637092970665357,-0.13359829066788356,0.02424339199138146,127
24,282.52309346199036,12.268511175182653,0.13016684850056967,0.010119123076801987,0.1,1,100,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.13240368294445887,-0.10390984443499862,-0.16099702669018465,-0.13243685135654737,0.023305756364281578,74
25,252.3045264085134,20.60226275528608,0.10596609115600586,0.004760765498367372,0.1,1,100,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.13295880320854164,-0.1046647275633041,-0.16203282713926506,-0.13321878597037026,0.02342115006451333,111
26,227.88229529062906,25.95071558436815,0.12139582633972168,0.006164915378645545,0.1,1,100,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.1339769381522408,-0.10559122871106805,-0.16389743267058535,-0.13448853317796472,0.02380615679671916,208
27,231.08591747283936,73.27787237155434,0.13719630241394043,0.020559818456859107,0.1,1,100,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.13392275685534474,-0.105713463022332,-0.16481335580673448,-0.13481652522813706,0.024135705889962004,241
28,471.21453070640564,177.83538009595773,0.16309261322021484,0.02081900414075172,0.1,1,1000,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.13357676326642617,-0.10517035849668371,-0.16334108694858737,-0.1340294029038991,0.023750257179482457,167
29,461.1607192357381,52.07254536103971,0.16456031799316406,0.0021536523351343524,0.1,1,1000,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13425624101775913,-0.10544328234693896,-0.1645750924931661,-0.13475820528595472,0.02414306965966661,232
30,620.6006039778391,222.46444775880653,0.15093207359313965,0.013923959650933126,0.1,1,1000,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13434053989915515,-0.10521527772982525,-0.1670382567518859,-0.13553135812695544,0.025253167719836444,283
31,400.79617047309875,230.32818464785458,0.16675392786661783,0.009138388772906441,0.1,1,1000,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 1, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.13381757196543628,-0.10503420651564628,-0.16810911945547988,-0.1356536326455208,0.025782933628114176,301
32,619.0026129086813,24.697153634593302,0.21303582191467285,0.042567759280323525,0.1,10,0.1,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.1308779773590308,-0.10258720873862175,-0.16014960800812766,-0.1312049313685934,0.023500888303902907,1
33,749.6955375671387,26.978467274158035,0.3685677846272786,0.021712797727086935,0.1,10,0.1,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.13092636475762104,-0.10259218522035957,-0.16014515752336042,-0.13122123583378034,0.02349682768575597,3
34,702.7107191880544,37.98223649222712,0.2963267962137858,0.04080439420959635,0.1,10,0.1,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.13199488177141147,-0.10335652971804703,-0.16138379817691068,-0.13224506988878973,0.023690193706395565,59
35,607.0667746067047,127.38346058323648,0.12000282605489095,0.021192440219023424,0.1,10,0.1,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.13253889334710856,-0.10403477226734163,-0.16215680141023536,-0.1329101556748952,0.023729671225547595,96
36,310.45511213938397,25.590433312562393,0.12035608291625977,0.012634395456196313,0.1,10,1,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.13132986785752407,-0.10274962126629002,-0.1599239613841554,-0.1313344835026565,0.02334132683969891,11
37,247.3557582696279,24.516909937988075,0.10970457394917806,0.007744770868373015,0.1,10,1,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.13142300293956977,-0.10279672997208841,-0.15998108908217087,-0.13140027399794302,0.02334542238014851,21
38,248.57757250467935,10.284066373146608,0.10803492863972981,0.0030763539683868997,0.1,10,1,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.1326751968057727,-0.10421195041225703,-0.16157819207531096,-0.1328217797644469,0.023419899452656445,88
39,210.8019755681356,26.015809440837018,0.11303011576334636,0.006828518922658983,0.1,10,1,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.13300599081007877,-0.10478605104502556,-0.16224947408572266,-0.13334717198027565,0.023460584680575804,124
40,269.2937281926473,15.008777988499657,0.11270531018575032,0.008582503417899687,0.1,10,100,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.13344195429422145,-0.10509835403186689,-0.16297310640932605,-0.1338378049118048,0.02362892667856688,138
41,219.24009807904562,37.111320537752015,0.11869208017985027,0.010678257614398742,0.1,10,100,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.13357640154656542,-0.10516992634176532,-0.16334110523392598,-0.13402914437408556,0.023750442037666616,165
42,198.570077419281,90.36724457518145,0.1306579907735189,0.015286912880275474,0.1,10,100,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.13469054524299254,-0.10547210934179067,-0.16570138796913353,-0.1352880141846389,0.024592129199464054,269
43,220.69457109769186,97.00738391216052,0.10770320892333984,0.005088473669097017,0.1,10,100,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.1343402069824217,-0.10521518622064117,-0.16703831699479282,-0.13553123673261855,0.02525323462553995,282
44,749.2402871449789,212.98853686319708,0.14029264450073242,0.015649379169538236,0.1,10,1000,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.13397487395980984,-0.105603146954543,-0.16415745545680407,-0.13457849212371897,0.023908506536521566,216
45,472.81852316856384,132.2177299759267,0.10770241419474284,0.003244828583835236,0.1,10,1000,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13396103700715092,-0.10560122526400086,-0.16454724200397433,-0.1347031680917087,0.02407033154857252,227
46,734.4344277381897,74.32922247710364,0.11534357070922852,0.011571899181685996,0.1,10,1000,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13631819135045647,-0.10845878007105748,-0.16610740628308482,-0.13696145923486625,0.023539348209779102,352
47,890.8330514431,230.56543018614485,0.10835599899291992,0.0009298268546237155,0.1,10,1000,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 10, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.1368794907497411,-0.10793613128853004,-0.16689624194426655,-0.13723728799417922,0.02407169397563965,357
48,226.29159633318582,12.396552173918778,0.10537338256835938,0.0024980306596922093,0.1,100,0.1,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.131338976803746,-0.10276000620336967,-0.15992316751021932,-0.13134071683911167,0.023336762913466532,12
49,226.4138552347819,19.950527343940806,0.1080614725748698,0.011780074620832167,0.1,100,0.1,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.13134951882816542,-0.1027652323313465,-0.15992801946058444,-0.13134759020669878,0.023336610163508152,13
50,227.4246518611908,12.22076501385241,0.11370484034220378,0.009869493612795524,0.1,100,0.1,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.1319346473177017,-0.10322849776390444,-0.16052823124382454,-0.13189712544181023,0.023392533283590682,46
51,226.7007633050283,34.516989737526345,0.11002842585245769,0.00916933132825699,0.1,100,0.1,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.13269931368870824,-0.1042456053547479,-0.1615980264776214,-0.13284764850702585,0.023414262812476792,91
52,176.12689224878946,16.195133001476265,0.11204862594604492,0.009703579997385138,0.1,100,1,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.13228015666381113,-0.10371942659709647,-0.16071836665637415,-0.1322393166390939,0.023269737756737418,57
53,203.8330736955007,22.51114219676894,0.12167517344156902,0.0202595206248609,0.1,100,1,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.1322937102459637,-0.10373984938702312,-0.16074895772813988,-0.13226083912037556,0.023273882627607427,62
54,165.496706088384,41.595407932014844,0.11004988352457683,0.009707598658885944,0.1,100,1,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.13296381238827407,-0.10466935755988473,-0.16203915143585923,-0.133224107128006,0.023421843470808747,114
55,159.44505167007446,36.68820730112129,0.10671480496724446,0.0021546823800671832,0.1,100,1,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.1337699972403143,-0.10537669039506202,-0.16313063417249135,-0.13409244060262257,0.023579051193139494,180
56,357.0659391085307,30.87162467135798,0.12300388018290202,0.020019151140270038,0.1,100,100,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.1339789336806567,-0.105606248308738,-0.16410383800723383,-0.13456300666554286,0.0238851119050082,213
57,326.7917677561442,109.7653385559514,0.1083689530690511,0.008714499888755708,0.1,100,100,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.13397499778873054,-0.10560330815288903,-0.16415744665035906,-0.13457858419732618,0.023908436742563027,218
58,708.6520863374075,114.09430631874915,0.10405604044596355,0.002617737048853252,0.1,100,100,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.13391990723099217,-0.10575269384536283,-0.16565130782337364,-0.1351079696332429,0.0244679328690352,260
59,991.2524143854777,335.98197597485006,0.11668896675109863,0.005086025436137397,0.1,100,100,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.13575943828542722,-0.10844595010562653,-0.164540208242964,-0.13624853221133926,0.022902996290818017,332
60,467.6715638637543,197.2120176950415,0.11901386578877766,0.007989413611208068,0.1,100,1000,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.13548351565641925,-0.10786466271316046,-0.16478586892897637,-0.13604468243285203,0.023241372741716282,315
61,487.1184715429942,129.22110932425838,0.11301755905151367,0.01082823047391487,0.1,100,1000,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13549011779040407,-0.10786329464688332,-0.16479369833909735,-0.13604903692546158,0.023245099972385063,316
62,447.26969051361084,79.53955256513649,0.11004344622294109,0.00577201064307065,0.1,100,1000,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13583222198670483,-0.1077498218809912,-0.16507964858661595,-0.13622056415143732,0.023406414573102573,330
63,268.0130013624827,46.306267649037814,0.10776432355244954,0.0029907211758479903,0.1,100,1000,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 100, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.13633295561073164,-0.10786340960375378,-0.16592098544324624,-0.1367057835525772,0.02370337217352938,346
64,149.87942242622375,21.870897914393915,0.11523175239562988,0.009176757164869669,0.1,1000,0.1,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.13231512018977976,-0.1037617860803053,-0.16075914354287976,-0.13227868327098827,0.023269088009143683,64
65,166.93790666262308,21.439566841202865,0.1040647029876709,0.004450184568172118,0.1,1000,0.1,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.13231684251713818,-0.10376415152071064,-0.16076252302168612,-0.1322811723531783,0.02326950139433232,66
66,153.62649170557657,16.64310920893979,0.1119680404663086,0.009551789936526887,0.1,1000,0.1,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.13244628468521083,-0.10396192521255011,-0.16105819121730353,-0.13248880037168817,0.023309472375110905,77
67,148.0352031389872,23.741547552083347,0.11241809527079265,0.019380287200920315,0.1,1000,0.1,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.13300954069588888,-0.1047116272000599,-0.16210320228826888,-0.13327479006140588,0.023430763121671375,117
68,121.40909226735432,24.340697989526863,0.1004339059193929,0.001962319612546463,0.1,1000,1,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.1334327422719179,-0.10509478706970164,-0.16293377470713882,-0.13382043468291946,0.023614259135602285,137
69,120.13485685984294,19.323154839329156,0.10122402509053548,0.0026774417708860573,0.1,1000,1,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.13343457701971742,-0.10509555288477972,-0.1629308488283138,-0.13382032624427032,0.023612736197050167,136
70,130.41157293319702,15.073229150458634,0.11178390185038249,0.009936693543472453,0.1,1000,1,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.13358395581884538,-0.10517566232959674,-0.16334756782079232,-0.13403572865641147,0.023750729408332137,170
71,119.24971914291382,4.73942266339965,0.11901513735453288,0.0060024371085352895,0.1,1000,1,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.13426342975648076,-0.10544707273167252,-0.16458036576227453,-0.13476362275014261,0.024143656598700238,234
72,315.52654512723285,49.68529112954136,0.10581723848978679,0.006395801043281076,0.1,1000,100,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.13554168471107506,-0.10789678474541065,-0.16434333027244832,-0.13592726657631135,0.02304581857250296,309
73,455.7491532166799,177.45834521708713,0.11005393664042155,0.009577776502505688,0.1,1000,100,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.13554261503207313,-0.10789896644316169,-0.16434450150445387,-0.13592869432656288,0.023045410244487825,310
74,308.49380898475647,55.53220229900478,0.10340277353922527,0.002503714952267086,0.1,1000,100,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.13562940808827798,-0.1079106781163047,-0.16443758166811992,-0.13599255595756754,0.023078440351264096,314
75,272.25587725639343,65.37353511304582,0.10232090950012207,0.004102535633463583,0.1,1000,100,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.1359345287608302,-0.10804418924794366,-0.16480644742375225,-0.13626172181084203,0.02317424978682545,334
76,196.89378913243613,35.46129747199464,0.1211240291595459,0.016492429081962433,0.1,1000,1000,0.1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.13580424716542752,-0.10804284559783726,-0.1646993920488284,-0.13618216160403107,0.023131481843734213,326
77,164.5333472887675,75.2342703189425,0.10793344179789226,0.006083064836256719,0.1,1000,1000,1,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13580474465001632,-0.10804279168577985,-0.16469968998620754,-0.13618240877400123,0.023131623431991117,327
78,176.78854640324911,8.349718448769123,0.10186131795247395,0.004141395661735458,0.1,1000,1000,100,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13586120727752418,-0.10803668773419385,-0.16472818778712853,-0.1362086942662822,0.023145512235542773,329
79,180.2739725112915,41.66222045057869,0.11513765652974446,0.0067931935405463354,0.1,1000,1000,1000,1,"{'alpha_cere': 0.1, 'alpha_cor': 1000, 'lambda_cere': 1000, 'lambda_cor': 1000, 'rank': 1}",-0.13610546644951102,-0.10809841332226816,-0.16498402848041066,-0.13639596941739662,0.023224363600334825,335
80,692.8670318921407,242.30056425540008,0.1064000924428304,0.007374721838967527,1,0.1,0.1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 0.1, 'lambda_cor': 0.1, 'rank': 1}",-0.1310123188789912,-0.10259062661518155,-0.16073063872097204,-0.13144452807171494,0.02373752803059707,30
81,712.0673867066702,146.84370972869652,0.10424447059631348,0.008961790038446785,1,0.1,0.1,1,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 0.1, 'lambda_cor': 1, 'rank': 1}",-0.13156271754282112,-0.10280245275972862,-0.16286081723076945,-0.1324086625111064,0.02452602023567515,72
82,921.2151438395182,184.7337365582457,0.1186834176381429,0.011829378747210247,1,0.1,0.1,100,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 0.1, 'lambda_cor': 100, 'rank': 1}",-0.13285692415774605,-0.10611613445041018,-0.16960370138213254,-0.13619225333009624,0.026025770616108303,328
83,908.4613828659058,173.5612116206805,0.10817472139994304,0.013846896529801448,1,0.1,0.1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 0.1, 'lambda_cor': 1000, 'rank': 1}",-0.1331288008057429,-0.10670615560431587,-0.17516964805899574,-0.13833486815635151,0.02819148574442653,367
84,415.9780165354411,215.05160992923206,0.10421617825826009,0.0010641066856727623,1,0.1,1,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 1, 'lambda_cor': 0.1, 'rank': 1}",-0.13101999284379187,-0.10258033236811372,-0.16057868307030107,-0.13139300276073554,0.02367919654242352,18
85,514.1867417494456,43.37097552690283,0.10653130213419597,0.0016413764767687702,1,0.1,1,1,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 1, 'lambda_cor': 1, 'rank': 1}",-0.13159187757821342,-0.10296313461154201,-0.16207237889075385,-0.13220913036016976,0.024135194779443415,56
86,539.0963044166565,56.72178024740905,0.0988920529683431,0.003170043196046188,1,0.1,1,100,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 1, 'lambda_cor': 100, 'rank': 1}",-0.13239207107375328,-0.10458418291614825,-0.1653769265659181,-0.13411772685193987,0.02484851217565148,185
87,626.1196097532908,49.52821468731904,0.11369578043619792,0.0008158534289715399,1,0.1,1,1000,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 1, 'lambda_cor': 1000, 'rank': 1}",-0.1325371755905728,-0.10462394258015209,-0.16822647012901118,-0.13512919609991203,0.02603022993100485,261
88,215.79364387194315,32.31481596805933,0.10081346829732259,0.003999297823936104,1,0.1,100,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 0.1, 'rank': 1}",-0.13190611872393482,-0.10319591971428863,-0.16050889638805754,-0.1318703116087603,0.02339793844785074,44
89,258.9051872094472,28.889279764914363,0.10338155428568523,0.005262244135433969,1,0.1,100,1,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 1, 'rank': 1}",-0.13267274759811032,-0.10420851748221475,-0.1615761503779744,-0.13281913848609983,0.023420466814800055,87
90,254.05004064242044,11.148165325936258,0.11271985371907552,0.009407909872589512,1,0.1,100,100,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 100, 'rank': 1}",-0.1331762774582024,-0.10518789348310159,-0.1633415311466493,-0.13390190069598443,0.02374666699683986,149
91,239.42976323763529,12.070989194462914,0.11554209391276042,0.005567845813575207,1,0.1,100,1000,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 100, 'lambda_cor': 1000, 'rank': 1}",-0.13322220388615735,-0.10537872085155975,-0.16384354849667274,-0.1341481577447966,0.023877144731652745,190
92,207.53131596247354,12.731648936892643,0.10219303766886394,0.0020472484991773494,1,0.1,1000,0.1,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 0.1, 'rank': 1}",-0.13295882763097244,-0.10466475908417824,-0.16203272755854237,-0.13321877142456437,0.023421096327894634,110
93,182.46459213892618,39.121488706610144,0.10028346379597981,0.001124100497761023,1,0.1,1000,1,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 1, 'rank': 1}",-0.13376441255437319,-0.105373713871698,-0.16311734245605164,-0.13408515629404094,0.023574828637508663,175
94,157.24358097712198,27.739650502805393,0.1322188377380371,0.015856417150410747,1,0.1,1000,100,1,"{'alpha_cere': 1, 'alpha_cor': 0.1, 'lambda_cere': 1000, 'lambda_cor': 100, 'rank': 1}",-0.13392284368232985,-0.1057135457083036,-0.16481317872053453,-0.13481652270372266,0.02413559822047166,240
