,conn_type,model,modelNum,numtessels,atlas,sub,logalpha,Rin,Rout
82,sparse,lasso,1,1190,tessels0642,s06,-3.0,0.2839689945729329,0.26018625171717424
83,sparse,WTA,2,1190,tessels0642,s06,,0.2460570571804147,0.20881495004289055
84,sparse,ridge,0,1190,tessels0642,s08,12.0,0.366188744216038,0.3018203264960174
85,sparse,lasso,1,1190,tessels0642,s08,-3.0,0.3014482382272769,0.22632728028692783
86,sparse,WTA,2,1190,tessels0642,s08,,0.29389646222698484,0.20103842606030684
87,sparse,ridge,0,1190,tessels0642,s09,12.0,0.37123250729200796,0.2736592217019668
88,sparse,lasso,1,1190,tessels0642,s09,-3.0,0.3085924101384893,0.19424587016352673
89,sparse,WTA,2,1190,tessels0642,s09,,0.29688980749107247,0.1671722391576571
90,sparse,ridge,0,1190,tessels0642,s10,12.0,0.3613975149494202,0.2808569079325379
91,sparse,lasso,1,1190,tessels0642,s10,-3.0,0.29580268609459004,0.20468640677423583
92,sparse,WTA,2,1190,tessels0642,s10,,0.2760866383811869,0.1641535059209012
93,sparse,ridge,0,1190,tessels0642,s12,12.0,0.3615519663072578,0.2985058797599224
94,sparse,lasso,1,1190,tessels0642,s12,-3.0,0.2927098775713864,0.21808784218403485
95,sparse,WTA,2,1190,tessels0642,s12,,0.2726410466845469,0.18286581201306976
96,sparse,ridge,0,1190,tessels0642,s14,12.0,0.3692812250577054,0.2127400232134168
97,sparse,lasso,1,1190,tessels0642,s14,-3.0,0.3064635643984154,0.12194146052356336
98,sparse,WTA,2,1190,tessels0642,s14,,0.2976376922100988,0.08903627720114868
99,sparse,ridge,0,1190,tessels0642,s15,12.0,0.3629570446457769,0.3735236176942712
100,sparse,lasso,1,1190,tessels0642,s15,-3.0,0.29093171955677616,0.3044645205116646
101,sparse,WTA,2,1190,tessels0642,s15,,0.2723404568998691,0.2648140427767582
102,sparse,ridge,0,1190,tessels0642,s17,12.0,0.3456130272487263,0.33329777127493515
103,sparse,lasso,1,1190,tessels0642,s17,-3.0,0.2811241691842309,0.2560010661701873
104,sparse,WTA,2,1190,tessels0642,s17,,0.24800158281382015,0.20622201234689208
105,sparse,ridge,0,1190,tessels0642,s18,12.0,0.3564318825337758,0.3213741224245672
106,sparse,lasso,1,1190,tessels0642,s18,-3.0,0.28454527740893754,0.2408535941366888
107,sparse,WTA,2,1190,tessels0642,s18,,0.2515608434731247,0.1914849089796521
108,sparse,ridge,0,1190,tessels0642,s19,12.0,0.3637190476714685,0.30376241710660246
109,sparse,lasso,1,1190,tessels0642,s19,-3.0,0.29720211824014636,0.22182639035556503
110,sparse,WTA,2,1190,tessels0642,s19,,0.27694976334907845,0.18429194841826604
111,sparse,ridge,0,1190,tessels0642,s20,12.0,0.36830116782327793,0.3503851731679106
112,sparse,lasso,1,1190,tessels0642,s20,-3.0,0.3070026233249339,0.2837912334254499
113,sparse,WTA,2,1190,tessels0642,s20,,0.2941253479134453,0.255666037033655
114,sparse,ridge,0,1190,tessels0642,s21,12.0,0.35975476783248617,0.44345385417235933
115,sparse,lasso,1,1190,tessels0642,s21,-3.0,0.28965840149439037,0.3893376310412691
116,sparse,WTA,2,1190,tessels0642,s21,,0.2634881952150862,0.35299871122178894
117,sparse,ridge,0,1190,tessels0642,s22,12.0,0.3476229002724033,0.31964932336374147
118,sparse,lasso,1,1190,tessels0642,s22,-3.0,0.28303230219233666,0.24810510279028317
119,sparse,WTA,2,1190,tessels0642,s22,,0.2493094818778172,0.19269157984330862
120,sparse,ridge,0,1190,tessels0642,s24,12.0,0.36364591708546534,0.3483970331036466
121,sparse,lasso,1,1190,tessels0642,s24,-3.0,0.29724024628044987,0.27999134803562903
122,sparse,WTA,2,1190,tessels0642,s24,,0.2741634056568732,0.24505666427392986
123,sparse,ridge,0,1190,tessels0642,s25,12.0,0.3616404691857768,0.3768578554598358
124,sparse,lasso,1,1190,tessels0642,s25,-3.0,0.29372777177203746,0.3127340752954178
125,sparse,WTA,2,1190,tessels0642,s25,,0.27154478189700026,0.2821843306623151
126,sparse,ridge,0,1190,tessels0642,s26,12.0,0.363771231819612,0.3466611322436717
127,sparse,lasso,1,1190,tessels0642,s26,-3.0,0.29609145024559724,0.27884837469708873
128,sparse,WTA,2,1190,tessels0642,s26,,0.2734697793419085,0.24213099457277457
129,sparse,ridge,0,1190,tessels0642,s27,12.0,0.37099708979648394,0.33461513115103325
130,sparse,lasso,1,1190,tessels0642,s27,-3.0,0.30648024422294734,0.26240134393915204
131,sparse,WTA,2,1190,tessels0642,s27,,0.3011901653839073,0.2442284158188316
132,sparse,ridge,0,1190,tessels0642,s28,12.0,0.3604495043271008,0.22974617637062697
133,sparse,lasso,1,1190,tessels0642,s28,-3.0,0.29110685652756096,0.14819350335124848
134,sparse,WTA,2,1190,tessels0642,s28,,0.2621462305584897,0.11481245167953459
135,sparse,ridge,0,1190,tessels0642,s29,12.0,0.3650873631631216,0.38667329769620157
136,sparse,lasso,1,1190,tessels0642,s29,-3.0,0.30030449392565944,0.32696375296526503
137,sparse,WTA,2,1190,tessels0642,s29,,0.2800487524495203,0.30054460699212276
138,sparse,ridge,0,1190,tessels0642,s30,12.0,0.34048100143925947,0.3095444663463294
139,sparse,lasso,1,1190,tessels0642,s30,-3.0,0.2675014717061202,0.2177045101060759
140,sparse,WTA,2,1190,tessels0642,s30,,0.2195013965145838,0.14825905443409731
141,sparse,ridge,0,1190,tessels0642,s31,12.0,0.35369002366657676,0.3121942247257289
142,sparse,lasso,1,1190,tessels0642,s31,-3.0,0.28046713821744407,0.233104919483152
143,sparse,WTA,2,1190,tessels0642,s31,,0.24426354104308667,0.18152556583657023
144,normal,ridge,0,1190,tessels0642,s02,8.0,0.2655041322748849,0.21640384016355402
145,normal,lasso,1,1190,tessels0642,s02,-3.0,0.2282218900552304,0.16633370558816304
146,normal,WTA,2,1190,tessels0642,s02,,0.17214169361496065,0.10035381747051658
147,normal,ridge,0,1190,tessels0642,s03,8.0,0.27320775573892647,0.24682137084731715
148,normal,lasso,1,1190,tessels0642,s03,-3.0,0.23650812020418613,0.20168177792143602
149,normal,WTA,2,1190,tessels0642,s03,,0.17238755311060833,0.11894070830957927
150,normal,ridge,0,1190,tessels0642,s04,8.0,0.27177590939061164,0.22139068936125844
151,normal,lasso,1,1190,tessels0642,s04,-3.0,0.23395907770576807,0.16570815985864032
152,normal,WTA,2,1190,tessels0642,s04,,0.16117625834799698,0.08015903520278692
153,normal,ridge,0,1190,tessels0642,s06,8.0,0.275036557945687,0.23185594131232765
154,normal,lasso,1,1190,tessels0642,s06,-3.0,0.23751971499802269,0.17773487032123023
155,normal,WTA,2,1190,tessels0642,s06,,0.1801492405122952,0.11614063643043318
156,normal,ridge,0,1190,tessels0642,s08,8.0,0.2818051001665881,0.242564325535381
157,normal,lasso,1,1190,tessels0642,s08,-3.0,0.24139988917948751,0.1843831043089957
158,normal,WTA,2,1190,tessels0642,s08,,0.180224241092031,0.11701815963876584
159,normal,ridge,0,1190,tessels0642,s09,8.0,0.2771034532935804,0.23757843147134539
160,normal,lasso,1,1190,tessels0642,s09,-3.0,0.23761247099733,0.17692853510434026
161,normal,WTA,2,1190,tessels0642,s09,,0.15834605727013046,0.11465737738819239
162,normal,ridge,0,1190,tessels0642,s10,8.0,0.2767536327813516,0.23599402336457964
163,normal,lasso,1,1190,tessels0642,s10,-3.0,0.24028443743454744,0.1826592687739816
164,normal,WTA,2,1190,tessels0642,s10,,0.17338800780736519,0.1182515452502358
165,normal,ridge,0,1190,tessels0642,s12,8.0,0.26887174918134643,0.2345012170916861
166,normal,lasso,1,1190,tessels0642,s12,-3.0,0.2312745146778892,0.18034928778310708
167,normal,WTA,2,1190,tessels0642,s12,,0.1702495703990975,0.12205556408640855
168,normal,ridge,0,1190,tessels0642,s14,8.0,0.2779727328873578,0.1743017121102681
169,normal,lasso,1,1190,tessels0642,s14,-3.0,0.2362158506165739,0.10375925710302805
170,normal,WTA,2,1190,tessels0642,s14,,0.17755138252968206,0.055872581919639265
171,normal,ridge,0,1190,tessels0642,s15,8.0,0.2727934912991691,0.23733079792562173
172,normal,lasso,1,1190,tessels0642,s15,-3.0,0.23663968415588738,0.1902902083971257
173,normal,WTA,2,1190,tessels0642,s15,,0.1630492777620393,0.1038929583581823
174,normal,ridge,0,1190,tessels0642,s17,8.0,0.27334945250657017,0.23202123023338075
175,normal,lasso,1,1190,tessels0642,s17,-3.0,0.23509741665956027,0.17915901754217978
176,normal,WTA,2,1190,tessels0642,s17,,0.17925821057234817,0.12848916243772165
177,normal,ridge,0,1190,tessels0642,s18,8.0,0.2532017189458397,0.21419952677451592
178,normal,lasso,1,1190,tessels0642,s18,-3.0,0.21790564662271913,0.1660726835574146
179,normal,WTA,2,1190,tessels0642,s18,,0.15654733355780215,0.10047005925364194
180,normal,ridge,0,1190,tessels0642,s19,8.0,0.27824515295282903,0.23742671977652183
181,normal,lasso,1,1190,tessels0642,s19,-3.0,0.24037029621086356,0.18203601001933178
182,normal,WTA,2,1190,tessels0642,s19,,0.1722168765806768,0.11856847744361045
183,normal,ridge,0,1190,tessels0642,s20,8.0,0.27855902890319495,0.2457638377919564
184,normal,lasso,1,1190,tessels0642,s20,-3.0,0.23946090885740093,0.19345128163023398
185,normal,WTA,2,1190,tessels0642,s20,,0.1745619372726723,0.12312877463203344
186,normal,ridge,0,1190,tessels0642,s21,8.0,0.26717817404716493,0.24294578283411614
187,normal,lasso,1,1190,tessels0642,s21,-3.0,0.23274483390351292,0.20068729266629562
188,normal,WTA,2,1190,tessels0642,s21,,0.15698944152686814,0.08744221222797616
189,normal,ridge,0,1190,tessels0642,s22,8.0,0.26660032623165886,0.2213754334423817
190,normal,lasso,1,1190,tessels0642,s22,-3.0,0.22999435918856445,0.16617135318666887
191,normal,WTA,2,1190,tessels0642,s22,,0.1702715862782518,0.10598512090337019
192,normal,ridge,0,1190,tessels0642,s24,8.0,0.26983257429304064,0.23536332668070073
193,normal,lasso,1,1190,tessels0642,s24,-3.0,0.23309378547651427,0.1886566217248994
194,normal,WTA,2,1190,tessels0642,s24,,0.15381782034857422,0.10996883378137544
195,normal,ridge,0,1190,tessels0642,s25,8.0,0.2688693011191079,0.23906741750839175
196,normal,lasso,1,1190,tessels0642,s25,-3.0,0.23427465559171012,0.1909689999328276
197,normal,WTA,2,1190,tessels0642,s25,,0.15521940655272337,0.10925487564080533
198,normal,ridge,0,1190,tessels0642,s26,8.0,0.27195297785104505,0.24539836312372096
199,normal,lasso,1,1190,tessels0642,s26,-3.0,0.2315565011842117,0.19800812662428052
200,normal,WTA,2,1190,tessels0642,s26,,0.16253746906190822,0.12807483892374594
201,normal,ridge,0,1190,tessels0642,s27,8.0,0.2834329338835101,0.25111607907353434
202,normal,lasso,1,1190,tessels0642,s27,-3.0,0.24396184600190562,0.19737742518858273
203,normal,WTA,2,1190,tessels0642,s27,,0.17649092945013398,0.11094145039715762
204,normal,ridge,0,1190,tessels0642,s28,8.0,0.2637448922540983,0.21273678811312843
205,normal,lasso,1,1190,tessels0642,s28,-3.0,0.22800537617819833,0.15639468122727085
206,normal,WTA,2,1190,tessels0642,s28,,0.16072571449530607,0.1024620048155214
207,normal,ridge,0,1190,tessels0642,s29,8.0,0.27465084650025984,0.2435695173160612
208,normal,lasso,1,1190,tessels0642,s29,-3.0,0.2367283466822653,0.19672294659869943
209,normal,WTA,2,1190,tessels0642,s29,,0.15976673246419287,0.11023402543524079
210,normal,ridge,0,1190,tessels0642,s30,8.0,0.2565333647464392,0.2045435546791936
211,normal,lasso,1,1190,tessels0642,s30,-3.0,0.22473540227580657,0.15223308204808092
212,normal,WTA,2,1190,tessels0642,s30,,0.15868739077022023,0.0927564553939072
213,normal,ridge,0,1190,tessels0642,s31,8.0,0.25435156471964687,0.2111808149212544
214,normal,lasso,1,1190,tessels0642,s31,-3.0,0.21891407049980002,0.1623857790126523
215,normal,WTA,2,1190,tessels0642,s31,,0.150854762646104,0.09871539644275146
