,conn_type,model,modelNum,numtessels,atlas,sub,logalpha,Rin,Rout
35,one2one,WTA,2,670,tessels0362,s18,,0.2943001818130911,0.2683240986767529
36,one2one,ridge,0,670,tessels0362,s19,8.0,0.2996267342873259,0.2551284021554025
37,one2one,lasso,1,670,tessels0362,s19,-3.0,0.28817040041132747,0.25109223185255897
38,one2one,WTA,2,670,tessels0362,s19,,0.3028498388012105,0.2644197593213154
39,one2one,ridge,0,670,tessels0362,s20,8.0,0.3000829969453404,0.27037424322602605
40,one2one,lasso,1,670,tessels0362,s20,-3.0,0.28766165685741896,0.2585534325770848
41,one2one,WTA,2,670,tessels0362,s20,,0.30069350671411765,0.27246472569322366
42,one2one,ridge,0,670,tessels0362,s21,8.0,0.2834581143593,0.2749249375903128
43,one2one,lasso,1,670,tessels0362,s21,-3.0,0.2809229299492686,0.27245016067814604
44,one2one,WTA,2,670,tessels0362,s21,,0.29721815609401864,0.29486999384657525
45,one2one,ridge,0,670,tessels0362,s22,8.0,0.27832942017280055,0.2433039511425133
46,one2one,lasso,1,670,tessels0362,s22,-3.0,0.27580488552094656,0.24895159441705123
47,one2one,WTA,2,670,tessels0362,s22,,0.2987376938791158,0.27108873603729017
48,one2one,ridge,0,670,tessels0362,s24,8.0,0.29324011136979566,0.2698723479774397
49,one2one,lasso,1,670,tessels0362,s24,-3.0,0.28363308961191747,0.2644979122087796
50,one2one,WTA,2,670,tessels0362,s24,,0.29701916558925107,0.2733610635993425
51,one2one,ridge,0,670,tessels0362,s25,8.0,0.2892765974235218,0.2730663865785675
52,one2one,lasso,1,670,tessels0362,s25,-3.0,0.28476733451016517,0.268337242259805
53,one2one,WTA,2,670,tessels0362,s25,,0.2970491142602204,0.2838973824682684
54,one2one,ridge,0,670,tessels0362,s26,8.0,0.2913822758322761,0.2684762382187277
55,one2one,lasso,1,670,tessels0362,s26,-3.0,0.2859395683243603,0.26764226296666827
56,one2one,WTA,2,670,tessels0362,s26,,0.30144507166161955,0.2810224121650719
57,one2one,ridge,0,670,tessels0362,s27,8.0,0.3110736689635171,0.27181995087146726
58,one2one,lasso,1,670,tessels0362,s27,-3.0,0.2934835947912531,0.2581902528111222
59,one2one,WTA,2,670,tessels0362,s27,,0.30829187905816396,0.2698207720042512
60,one2one,ridge,0,670,tessels0362,s28,8.0,0.2910645030188859,0.2244515503918586
61,one2one,lasso,1,670,tessels0362,s28,-3.0,0.2845198859026285,0.23058850186603935
62,one2one,WTA,2,670,tessels0362,s28,,0.3016224042296836,0.24495768809457588
63,one2one,ridge,0,670,tessels0362,s29,8.0,0.29624359170108544,0.28447113545208275
64,one2one,lasso,1,670,tessels0362,s29,-3.0,0.2878908216397639,0.27756131338870066
65,one2one,WTA,2,670,tessels0362,s29,,0.2997188989022222,0.294093445939698
66,one2one,ridge,0,670,tessels0362,s30,8.0,0.2703844409160229,0.2244867703654887
67,one2one,lasso,1,670,tessels0362,s30,-3.0,0.2770700945721082,0.2424148011674008
68,one2one,WTA,2,670,tessels0362,s30,,0.29889911181656936,0.2683274108341626
69,one2one,ridge,0,670,tessels0362,s31,8.0,0.2704412626025636,0.23547380940710072
70,one2one,lasso,1,670,tessels0362,s31,-3.0,0.27279538256853114,0.24820616635495255
71,one2one,WTA,2,670,tessels0362,s31,,0.29708321266406773,0.27171194648225827
72,sparse,ridge,0,670,tessels0362,s02,12.0,0.35479796170969996,0.32737658313153795
73,sparse,lasso,1,670,tessels0362,s02,-3.0,0.29232090257376303,0.24959993421676954
74,sparse,WTA,2,670,tessels0362,s02,,0.2682387815917727,0.2080454931532016
75,sparse,ridge,0,670,tessels0362,s03,12.0,0.36054571541735303,0.3650711800475486
76,sparse,lasso,1,670,tessels0362,s03,-3.0,0.297184277761887,0.3003775231841907
77,sparse,WTA,2,670,tessels0362,s03,,0.28067293848060076,0.2765967323938293
78,sparse,ridge,0,670,tessels0362,s04,12.0,0.3662408368493576,0.34237659503900675
79,sparse,lasso,1,670,tessels0362,s04,-3.0,0.3042234991156372,0.269384694151112
80,sparse,WTA,2,670,tessels0362,s04,,0.28993450249539426,0.24007518462209404
81,sparse,ridge,0,670,tessels0362,s06,12.0,0.3477798060022673,0.33581042039894077
82,sparse,lasso,1,670,tessels0362,s06,-3.0,0.28486920433627927,0.25912253406636865
83,sparse,WTA,2,670,tessels0362,s06,,0.2485785673469642,0.2142301735093002
84,sparse,ridge,0,670,tessels0362,s08,12.0,0.3658610960846877,0.3030896813546198
85,sparse,lasso,1,670,tessels0362,s08,-3.0,0.30381942326499406,0.22847507723863425
86,sparse,WTA,2,670,tessels0362,s08,,0.2972099481033199,0.2070211402711838
87,sparse,ridge,0,670,tessels0362,s09,12.0,0.36672193065047604,0.2776449282683067
88,sparse,lasso,1,670,tessels0362,s09,-3.0,0.30875492528574927,0.20046363792837352
89,sparse,WTA,2,670,tessels0362,s09,,0.3010099837302862,0.18147115710607786
90,sparse,ridge,0,670,tessels0362,s10,12.0,0.36213502857370045,0.2840808041922706
91,sparse,lasso,1,670,tessels0362,s10,-3.0,0.29852084223178565,0.2071345055091111
92,sparse,WTA,2,670,tessels0362,s10,,0.28046124960685587,0.17179784192395367
93,sparse,ridge,0,670,tessels0362,s12,12.0,0.35892358961465093,0.2936903698550373
94,sparse,lasso,1,670,tessels0362,s12,-3.0,0.2959563993266602,0.2175295888077051
95,sparse,WTA,2,670,tessels0362,s12,,0.2766564240097871,0.18630209364975606
96,sparse,ridge,0,670,tessels0362,s14,12.0,0.3640499685081653,0.21557561854592672
97,sparse,lasso,1,670,tessels0362,s14,-3.0,0.3043369435848151,0.12700542390531624
98,sparse,WTA,2,670,tessels0362,s14,,0.2971116832920269,0.09651802723817977
99,sparse,ridge,0,670,tessels0362,s15,12.0,0.36056652762426544,0.37390810360078475
100,sparse,lasso,1,670,tessels0362,s15,-3.0,0.29477958265969967,0.30558009511798695
101,sparse,WTA,2,670,tessels0362,s15,,0.2800100165618854,0.27165984712486657
102,sparse,ridge,0,670,tessels0362,s17,12.0,0.34527059299130675,0.3261737110247207
103,sparse,lasso,1,670,tessels0362,s17,-3.0,0.2824205038505936,0.2461299513027217
104,sparse,WTA,2,670,tessels0362,s17,,0.25297839080809,0.20345739888263198
105,sparse,ridge,0,670,tessels0362,s18,12.0,0.3540672107605211,0.3161961311080522
106,sparse,lasso,1,670,tessels0362,s18,-3.0,0.2857633045712405,0.2346929867233976
107,sparse,WTA,2,670,tessels0362,s18,,0.25441345503783536,0.19554723398537108
108,sparse,ridge,0,670,tessels0362,s19,12.0,0.3609417742262288,0.3058543423307717
109,sparse,lasso,1,670,tessels0362,s19,-3.0,0.29525152237227165,0.2265325732985212
110,sparse,WTA,2,670,tessels0362,s19,,0.2754542249817038,0.1946722025419333
111,sparse,ridge,0,670,tessels0362,s20,12.0,0.36633449975613275,0.3476378095364086
112,sparse,lasso,1,670,tessels0362,s20,-3.0,0.303392112651602,0.28250799942215216
113,sparse,WTA,2,670,tessels0362,s20,,0.29367386080329283,0.26348400397818295
114,sparse,ridge,0,670,tessels0362,s21,12.0,0.35950911796306934,0.4329334541905095
115,sparse,lasso,1,670,tessels0362,s21,-3.0,0.29130481675485165,0.3783426991605157
116,sparse,WTA,2,670,tessels0362,s21,,0.2715678206761009,0.3518787455895079
117,sparse,ridge,0,670,tessels0362,s22,12.0,0.35086999974590843,0.32222027918472596
118,sparse,lasso,1,670,tessels0362,s22,-3.0,0.28455394878282797,0.25237227906684223
119,sparse,WTA,2,670,tessels0362,s22,,0.25692610639298047,0.20440440695523396
120,sparse,ridge,0,670,tessels0362,s24,12.0,0.3645827823695656,0.3447870690262942
121,sparse,lasso,1,670,tessels0362,s24,-3.0,0.3018583496815965,0.2821771687008195
122,sparse,WTA,2,670,tessels0362,s24,,0.28269733954162,0.2515907496484637
123,sparse,ridge,0,670,tessels0362,s25,12.0,0.36270568481354537,0.36781903531169385
124,sparse,lasso,1,670,tessels0362,s25,-3.0,0.2991662064404107,0.306161021894014
125,sparse,WTA,2,670,tessels0362,s25,,0.2773952788045252,0.27965787002105225
126,sparse,ridge,0,670,tessels0362,s26,12.0,0.36297857631569924,0.34230737062812333
127,sparse,lasso,1,670,tessels0362,s26,-3.0,0.29720933906566227,0.2769185317786404
128,sparse,WTA,2,670,tessels0362,s26,,0.2784710839209864,0.24257003679941544
129,sparse,ridge,0,670,tessels0362,s27,12.0,0.36878381932291976,0.33183003605152883
130,sparse,lasso,1,670,tessels0362,s27,-3.0,0.3084086252439262,0.26436628968459047
131,sparse,WTA,2,670,tessels0362,s27,,0.30417848209738013,0.24708201664009669
132,sparse,ridge,0,670,tessels0362,s28,12.0,0.361129014874727,0.24041037902351672
133,sparse,lasso,1,670,tessels0362,s28,-3.0,0.2939667276141902,0.15306995525147343
134,sparse,WTA,2,670,tessels0362,s28,,0.2689450526883629,0.12064825562553641
135,sparse,ridge,0,670,tessels0362,s29,12.0,0.36708300706002805,0.38105910452008124
136,sparse,lasso,1,670,tessels0362,s29,-3.0,0.3049606364619263,0.3229333721257985
137,sparse,WTA,2,670,tessels0362,s29,,0.2881980409593743,0.301983405226815
138,sparse,ridge,0,670,tessels0362,s30,12.0,0.34091699776237283,0.31399214145803883
139,sparse,lasso,1,670,tessels0362,s30,-3.0,0.27025495831842583,0.2202540636566567
140,sparse,WTA,2,670,tessels0362,s30,,0.2278890605993401,0.1611712267133081
141,sparse,ridge,0,670,tessels0362,s31,12.0,0.35093053590311374,0.31358568062339903
142,sparse,lasso,1,670,tessels0362,s31,-3.0,0.28165704349827275,0.23711420338571174
143,sparse,WTA,2,670,tessels0362,s31,,0.24832206211373192,0.19326379275594666
144,normal,ridge,0,670,tessels0362,s02,8.0,0.27440512146883683,0.2319307141902495
145,normal,lasso,1,670,tessels0362,s02,-3.0,0.23420773065777467,0.1775905402532397
146,normal,WTA,2,670,tessels0362,s02,,0.1724995801501854,0.1098133034587479
147,normal,ridge,0,670,tessels0362,s03,8.0,0.2810803373676694,0.25019184769168207
148,normal,lasso,1,670,tessels0362,s03,-4.0,0.25179171150804003,0.2075926072772979
149,normal,WTA,2,670,tessels0362,s03,,0.1734305150249408,0.12820815990149545
150,normal,ridge,0,670,tessels0362,s04,8.0,0.2771702106126242,0.23385667570583124
151,normal,lasso,1,670,tessels0362,s04,-3.0,0.23760109782576327,0.17721200612122368
152,normal,WTA,2,670,tessels0362,s04,,0.16553014653205173,0.09555675882180557
153,normal,ridge,0,670,tessels0362,s06,8.0,0.2777096107964514,0.23855160414867438
154,normal,lasso,1,670,tessels0362,s06,-4.0,0.2481511201466033,0.19185186981573968
155,normal,WTA,2,670,tessels0362,s06,,0.1824432950430289,0.1283031198408578
156,normal,ridge,0,670,tessels0362,s08,8.0,0.2886720761740407,0.25353445810906455
157,normal,lasso,1,670,tessels0362,s08,-3.0,0.24500473788946428,0.19148017550790644
158,normal,WTA,2,670,tessels0362,s08,,0.18075502503261281,0.12201357005858246
159,normal,ridge,0,670,tessels0362,s09,8.0,0.28904572056656264,0.25013192514609656
160,normal,lasso,1,670,tessels0362,s09,-3.0,0.24553051650365307,0.1909996835436218
161,normal,WTA,2,670,tessels0362,s09,,0.16710816281513474,0.1310167475792517
162,normal,ridge,0,670,tessels0362,s10,8.0,0.28160548315441225,0.24209990085666877
163,normal,lasso,1,670,tessels0362,s10,-3.0,0.2412147984549223,0.18957756509353535
164,normal,WTA,2,670,tessels0362,s10,,0.17315508198059784,0.1292012474003432
165,normal,ridge,0,670,tessels0362,s12,8.0,0.27986459492956,0.2418478305826586
166,normal,lasso,1,670,tessels0362,s12,-3.0,0.2341865753174709,0.18818848557746926
167,normal,WTA,2,670,tessels0362,s12,,0.1772574465520724,0.12780965703547492
168,normal,ridge,0,670,tessels0362,s14,8.0,0.2885445761386012,0.19589691271865373
169,normal,lasso,1,670,tessels0362,s14,-3.0,0.24655953423339544,0.12291046945763492
170,normal,WTA,2,670,tessels0362,s14,,0.18231927072301093,0.069723000168524
171,normal,ridge,0,670,tessels0362,s15,8.0,0.27639816309188825,0.25543850273634744
172,normal,lasso,1,670,tessels0362,s15,-4.0,0.24755616134691125,0.2065229264778447
173,normal,WTA,2,670,tessels0362,s15,,0.16798464083900327,0.11502521909538918
174,normal,ridge,0,670,tessels0362,s17,8.0,0.27622194858824706,0.24250364439578062
175,normal,lasso,1,670,tessels0362,s17,-4.0,0.24814071012230407,0.19552759112978169
176,normal,WTA,2,670,tessels0362,s17,,0.18276599389010634,0.13301277195538144
177,normal,ridge,0,670,tessels0362,s18,8.0,0.26553377566579833,0.22778984639053865
178,normal,lasso,1,670,tessels0362,s18,-4.0,0.2352545165264902,0.18218465545064683
179,normal,WTA,2,670,tessels0362,s18,,0.15200917865892197,0.10301359096737484
180,normal,ridge,0,670,tessels0362,s19,8.0,0.28473049358195524,0.24701782261433186
181,normal,lasso,1,670,tessels0362,s19,-4.0,0.2550887384714758,0.20393055535003798
182,normal,WTA,2,670,tessels0362,s19,,0.17842795940470652,0.12923099825775156
183,normal,ridge,0,670,tessels0362,s20,8.0,0.28437237594424114,0.26087464469078336
184,normal,lasso,1,670,tessels0362,s20,-3.0,0.24134778378735408,0.2067275067487436
185,normal,WTA,2,670,tessels0362,s20,,0.1709118781713686,0.13587513606745671
186,normal,ridge,0,670,tessels0362,s21,8.0,0.26763629605464095,0.2494861129613049
187,normal,lasso,1,670,tessels0362,s21,-3.0,0.22627150422670428,0.20326082420271688
188,normal,WTA,2,670,tessels0362,s21,,0.1521214387310492,0.09608419667886907
189,normal,ridge,0,670,tessels0362,s22,8.0,0.2754529425015815,0.2312460016165739
190,normal,lasso,1,670,tessels0362,s22,-3.0,0.23348808643064003,0.17984186798692092
191,normal,WTA,2,670,tessels0362,s22,,0.17498329637480256,0.11819468830901259
192,normal,ridge,0,670,tessels0362,s24,8.0,0.2835841868774089,0.25397026177797477
193,normal,lasso,1,670,tessels0362,s24,-3.0,0.24042609908945542,0.20204186049623565
194,normal,WTA,2,670,tessels0362,s24,,0.16339832441960125,0.12464998027986117
195,normal,ridge,0,670,tessels0362,s25,8.0,0.2782594876518085,0.25189379342293367
196,normal,lasso,1,670,tessels0362,s25,-4.0,0.24775354356564383,0.2044697024226725
197,normal,WTA,2,670,tessels0362,s25,,0.15980861979291544,0.12549865632520074
198,normal,ridge,0,670,tessels0362,s26,8.0,0.2787953742906202,0.2509499447410339
199,normal,lasso,1,670,tessels0362,s26,-4.0,0.24768507212180124,0.2034438032523524
200,normal,WTA,2,670,tessels0362,s26,,0.16532657874404788,0.12508695881749535
201,normal,ridge,0,670,tessels0362,s27,8.0,0.28939594384241246,0.2556881474315864
202,normal,lasso,1,670,tessels0362,s27,-4.0,0.2616198120752663,0.20923298818789202
203,normal,WTA,2,670,tessels0362,s27,,0.17076239721394296,0.13003241759336756
204,normal,ridge,0,670,tessels0362,s28,8.0,0.27414251275648105,0.22071746146548218
205,normal,lasso,1,670,tessels0362,s28,-3.0,0.23013620048021416,0.15971619027398207
206,normal,WTA,2,670,tessels0362,s28,,0.163649100710085,0.10973826326319085
207,normal,ridge,0,670,tessels0362,s29,8.0,0.2838981466149209,0.2564321912184114
208,normal,lasso,1,670,tessels0362,s29,-4.0,0.25469547238281554,0.2129288875663574
209,normal,WTA,2,670,tessels0362,s29,,0.16812235763463126,0.13151943400009283
210,normal,ridge,0,670,tessels0362,s30,8.0,0.2615657718965703,0.21512544678060955
211,normal,lasso,1,670,tessels0362,s30,-4.0,0.23369713549236662,0.16643489354517438
212,normal,WTA,2,670,tessels0362,s30,,0.15987329658258997,0.0935034228793741
213,normal,ridge,0,670,tessels0362,s31,8.0,0.2642759043566318,0.23194385521812555
214,normal,lasso,1,670,tessels0362,s31,-3.0,0.22141332812544798,0.18128780433179065
215,normal,WTA,2,670,tessels0362,s31,,0.1505429782379655,0.11562305348608098
