,conn_type,model,modelNum,numtessels,atlas,sub,logalpha,Rin,Rout
55,one2one,lasso,1,1848,tessels1002,s26,-3.0,0.2737923207025454,0.24869439279024122
56,one2one,WTA,2,1848,tessels1002,s26,,0.28747398873525964,0.2577230693682477
57,one2one,ridge,0,1848,tessels1002,s27,10.0,0.2944737788273133,0.26035685185943264
58,one2one,lasso,1,1848,tessels1002,s27,-3.0,0.2807668969944305,0.24470878358360626
59,one2one,WTA,2,1848,tessels1002,s27,,0.286382408547226,0.24882644841163862
60,one2one,ridge,0,1848,tessels1002,s28,10.0,0.2716408019347445,0.20740484477368193
61,one2one,lasso,1,1848,tessels1002,s28,-3.0,0.26756666544069974,0.2129901504391885
62,one2one,WTA,2,1848,tessels1002,s28,,0.2834711560688607,0.23045001773377286
63,one2one,ridge,0,1848,tessels1002,s29,10.0,0.2856099717970814,0.2590505210439358
64,one2one,lasso,1,1848,tessels1002,s29,-3.0,0.2776681512051845,0.2539720468464375
65,one2one,WTA,2,1848,tessels1002,s29,,0.2842100252622375,0.26468798217986295
66,one2one,ridge,0,1848,tessels1002,s30,10.0,0.26005607540925224,0.2003200672113517
67,one2one,lasso,1,1848,tessels1002,s30,-3.0,0.2628303553816926,0.21414440430681608
68,one2one,WTA,2,1848,tessels1002,s30,,0.28118549716463126,0.23885889348330439
69,one2one,ridge,0,1848,tessels1002,s31,10.0,0.25904181428421336,0.21181622830916255
70,one2one,lasso,1,1848,tessels1002,s31,-3.0,0.26151039322834563,0.22785369851904805
71,one2one,WTA,2,1848,tessels1002,s31,,0.2753678043569288,0.24778627059285604
72,sparse,ridge,0,1848,tessels1002,s02,12.0,0.35762379491541507,0.33029944659404775
73,sparse,lasso,1,1848,tessels1002,s02,-3.0,0.28791996764809885,0.24843481159832745
74,sparse,WTA,2,1848,tessels1002,s02,,0.2554034788016234,0.19171253991234227
75,sparse,ridge,0,1848,tessels1002,s03,12.0,0.3669451600826363,0.3744945189823271
76,sparse,lasso,1,1848,tessels1002,s03,-3.0,0.2993942124285441,0.3085293156717796
77,sparse,WTA,2,1848,tessels1002,s03,,0.27653848481937826,0.2724548427782397
78,sparse,ridge,0,1848,tessels1002,s04,12.0,0.36298742321874616,0.3409227588357355
79,sparse,lasso,1,1848,tessels1002,s04,-3.0,0.29652777050955414,0.26040801674836533
80,sparse,WTA,2,1848,tessels1002,s04,,0.2775677627687789,0.21697331277463433
81,sparse,ridge,0,1848,tessels1002,s06,12.0,0.3428037362419575,0.33659346079388186
82,sparse,lasso,1,1848,tessels1002,s06,-3.0,0.276381212245954,0.25704384782550127
83,sparse,WTA,2,1848,tessels1002,s06,,0.23681683199717823,0.20029906307303638
84,sparse,ridge,0,1848,tessels1002,s08,12.0,0.37220054749918535,0.301147244536722
85,sparse,lasso,1,1848,tessels1002,s08,-3.0,0.3016757472951454,0.22168541798410957
86,sparse,WTA,2,1848,tessels1002,s08,,0.29031265289490993,0.19232440861759406
87,sparse,ridge,0,1848,tessels1002,s09,12.0,0.3684468581624719,0.27207885599103937
88,sparse,lasso,1,1848,tessels1002,s09,-3.0,0.3043512698847576,0.18848643063443563
89,sparse,WTA,2,1848,tessels1002,s09,,0.29215182528494815,0.1637000146170332
90,sparse,ridge,0,1848,tessels1002,s10,12.0,0.361354929188865,0.2839253827282824
91,sparse,lasso,1,1848,tessels1002,s10,-3.0,0.2941820239679195,0.2030185854444763
92,sparse,WTA,2,1848,tessels1002,s10,,0.2754343537707205,0.1641463686410369
93,sparse,ridge,0,1848,tessels1002,s12,12.0,0.36378413247824,0.29546602620511325
94,sparse,lasso,1,1848,tessels1002,s12,-3.0,0.29355487628632965,0.21541232120217446
95,sparse,WTA,2,1848,tessels1002,s12,,0.2726329003207739,0.17849718065585002
96,sparse,ridge,0,1848,tessels1002,s14,12.0,0.3677587581501942,0.20859544350801282
97,sparse,lasso,1,1848,tessels1002,s14,-3.0,0.3015027967869201,0.1214271517021463
98,sparse,WTA,2,1848,tessels1002,s14,,0.28756847572395533,0.08230348322461424
99,sparse,ridge,0,1848,tessels1002,s15,12.0,0.36305887222825395,0.37316419735134937
100,sparse,lasso,1,1848,tessels1002,s15,-3.0,0.28954349039101535,0.29864123305033385
101,sparse,WTA,2,1848,tessels1002,s15,,0.26729573459739875,0.2519259072991366
102,sparse,ridge,0,1848,tessels1002,s17,12.0,0.3411737266278129,0.3348370477952529
103,sparse,lasso,1,1848,tessels1002,s17,-3.0,0.2764921204268155,0.2566854926961988
104,sparse,WTA,2,1848,tessels1002,s17,,0.23734556228468898,0.20602184266796245
105,sparse,ridge,0,1848,tessels1002,s18,12.0,0.3552948450383418,0.3155160122889071
106,sparse,lasso,1,1848,tessels1002,s18,-3.0,0.2838578137245307,0.2342267489729555
107,sparse,WTA,2,1848,tessels1002,s18,,0.24662866009493098,0.17926339366158997
108,sparse,ridge,0,1848,tessels1002,s19,12.0,0.3654265472702392,0.3043482201635204
109,sparse,lasso,1,1848,tessels1002,s19,-3.0,0.29496553666476655,0.22552712135046726
110,sparse,WTA,2,1848,tessels1002,s19,,0.2736507087430013,0.18895298502705826
111,sparse,ridge,0,1848,tessels1002,s20,12.0,0.3657454016840362,0.3457184450097377
112,sparse,lasso,1,1848,tessels1002,s20,-3.0,0.29731886714432415,0.27857173945859404
113,sparse,WTA,2,1848,tessels1002,s20,,0.2850085026040214,0.25145368068950463
114,sparse,ridge,0,1848,tessels1002,s21,12.0,0.36610059345341206,0.4505827302728817
115,sparse,lasso,1,1848,tessels1002,s21,-3.0,0.29188215890569197,0.39499985324692066
116,sparse,WTA,2,1848,tessels1002,s21,,0.2695786517987597,0.35472176451959353
117,sparse,ridge,0,1848,tessels1002,s22,12.0,0.35110228788527237,0.3203395735991679
118,sparse,lasso,1,1848,tessels1002,s22,-3.0,0.28378957132161514,0.24627515706391434
119,sparse,WTA,2,1848,tessels1002,s22,,0.24927817330899404,0.18973338370327766
120,sparse,ridge,0,1848,tessels1002,s24,12.0,0.36629105688125707,0.35291326347423607
121,sparse,lasso,1,1848,tessels1002,s24,-3.0,0.2971967697894163,0.28627646386432926
122,sparse,WTA,2,1848,tessels1002,s24,,0.27034083784894386,0.24491219166123046
123,sparse,ridge,0,1848,tessels1002,s25,12.0,0.36125276947124685,0.3773128340226512
124,sparse,lasso,1,1848,tessels1002,s25,-3.0,0.2904288341074404,0.30960356877448836
125,sparse,WTA,2,1848,tessels1002,s25,,0.2661464371452241,0.2705909532734921
126,sparse,ridge,0,1848,tessels1002,s26,12.0,0.36182223114431383,0.3463025057613962
127,sparse,lasso,1,1848,tessels1002,s26,-3.0,0.2923153395801361,0.2757419146717856
128,sparse,WTA,2,1848,tessels1002,s26,,0.2676412558061164,0.2332135437000798
129,sparse,ridge,0,1848,tessels1002,s27,12.0,0.37081874209568244,0.3340603630926399
130,sparse,lasso,1,1848,tessels1002,s27,-3.0,0.3013893183341013,0.2643875901321188
131,sparse,WTA,2,1848,tessels1002,s27,,0.2957548428702457,0.24075921755430005
132,sparse,ridge,0,1848,tessels1002,s28,12.0,0.36060898687381227,0.23004328275172195
133,sparse,lasso,1,1848,tessels1002,s28,-3.0,0.2902218661449768,0.1449633328223944
134,sparse,WTA,2,1848,tessels1002,s28,,0.2615743665353531,0.10849625189223755
135,sparse,ridge,0,1848,tessels1002,s29,12.0,0.36443255383967155,0.39509573389095054
136,sparse,lasso,1,1848,tessels1002,s29,-3.0,0.3006191328167938,0.3339330629646135
137,sparse,WTA,2,1848,tessels1002,s29,,0.2765814647327605,0.29965493012458105
138,sparse,ridge,0,1848,tessels1002,s30,12.0,0.3423214230889172,0.3094142525917515
139,sparse,lasso,1,1848,tessels1002,s30,-3.0,0.27176756163047444,0.21666353481814582
140,sparse,WTA,2,1848,tessels1002,s30,,0.22618133120042933,0.14725893378768293
141,sparse,ridge,0,1848,tessels1002,s31,12.0,0.3532347769175694,0.31563703527226494
142,sparse,lasso,1,1848,tessels1002,s31,-3.0,0.2803151127194275,0.2345882316370855
143,sparse,WTA,2,1848,tessels1002,s31,,0.2446858093607483,0.17827111592636202
144,normal,ridge,0,1848,tessels1002,s02,10.0,0.2577163863434215,0.20654592693589577
145,normal,lasso,1,1848,tessels1002,s02,-3.0,0.22677972743486366,0.1570738483878931
146,normal,WTA,2,1848,tessels1002,s02,,0.16770253259751036,0.09504930949482707
147,normal,ridge,0,1848,tessels1002,s03,10.0,0.2703435916353937,0.22842419725183533
148,normal,lasso,1,1848,tessels1002,s03,-3.0,0.23640692547722794,0.18600725061927303
149,normal,WTA,2,1848,tessels1002,s03,,0.17085935619483525,0.10821043368201104
150,normal,ridge,0,1848,tessels1002,s04,8.0,0.2614675552608379,0.20885117071677817
151,normal,lasso,1,1848,tessels1002,s04,-3.0,0.23200196776609633,0.1597098872248499
152,normal,WTA,2,1848,tessels1002,s04,,0.16008635188438214,0.07939951901098685
153,normal,ridge,0,1848,tessels1002,s06,10.0,0.2610723798718949,0.2248940722706152
154,normal,lasso,1,1848,tessels1002,s06,-3.0,0.22795809340612178,0.17227435182376183
155,normal,WTA,2,1848,tessels1002,s06,,0.17319914268642295,0.11013228701777444
156,normal,ridge,0,1848,tessels1002,s08,8.0,0.27061670384072545,0.22952605124551126
157,normal,lasso,1,1848,tessels1002,s08,-3.0,0.23722219365880148,0.1697531929264629
158,normal,WTA,2,1848,tessels1002,s08,,0.17153833830089124,0.10109276336339311
159,normal,ridge,0,1848,tessels1002,s09,8.0,0.2745527811438388,0.23135458198907696
160,normal,lasso,1,1848,tessels1002,s09,-3.0,0.24331534783405948,0.1766116534549608
161,normal,WTA,2,1848,tessels1002,s09,,0.1651743729588315,0.11147533028241197
162,normal,ridge,0,1848,tessels1002,s10,10.0,0.26974301817112156,0.22486184934914732
163,normal,lasso,1,1848,tessels1002,s10,-3.0,0.23669318475690007,0.17390039204558752
164,normal,WTA,2,1848,tessels1002,s10,,0.1712134905063629,0.11708667873009516
165,normal,ridge,0,1848,tessels1002,s12,10.0,0.26456288723187726,0.2247577018304746
166,normal,lasso,1,1848,tessels1002,s12,-3.0,0.23153113707223197,0.1747379280411905
167,normal,WTA,2,1848,tessels1002,s12,,0.1698758361763656,0.11664965024306799
168,normal,ridge,0,1848,tessels1002,s14,8.0,0.27914163348693544,0.16503926202241836
169,normal,lasso,1,1848,tessels1002,s14,-3.0,0.2466544495179862,0.09906332028799324
170,normal,WTA,2,1848,tessels1002,s14,,0.18648904407267833,0.044424753862028765
171,normal,ridge,0,1848,tessels1002,s15,8.0,0.2590998228738595,0.22984661341897483
172,normal,lasso,1,1848,tessels1002,s15,-3.0,0.22808819123027518,0.1802781689724396
173,normal,WTA,2,1848,tessels1002,s15,,0.16049533154095294,0.09428263897504702
174,normal,ridge,0,1848,tessels1002,s17,10.0,0.26847673767744723,0.22472611837139342
175,normal,lasso,1,1848,tessels1002,s17,-3.0,0.23491089243900704,0.17656805339652445
176,normal,WTA,2,1848,tessels1002,s17,,0.17840012642757533,0.12399793770560096
177,normal,ridge,0,1848,tessels1002,s18,10.0,0.25280367870825937,0.20979146557882272
178,normal,lasso,1,1848,tessels1002,s18,-3.0,0.22250739302183928,0.16138048697923416
179,normal,WTA,2,1848,tessels1002,s18,,0.1506356266449524,0.09730512907097069
180,normal,ridge,0,1848,tessels1002,s19,10.0,0.26647658031146204,0.227645531677615
181,normal,lasso,1,1848,tessels1002,s19,-3.0,0.23669256223797663,0.1768900206883911
182,normal,WTA,2,1848,tessels1002,s19,,0.17093049914536762,0.11628789798627169
183,normal,ridge,0,1848,tessels1002,s20,10.0,0.2654836752442072,0.23246368672591092
184,normal,lasso,1,1848,tessels1002,s20,-3.0,0.23555070819041693,0.18511421568593536
185,normal,WTA,2,1848,tessels1002,s20,,0.17945526046705132,0.11679172242750727
186,normal,ridge,0,1848,tessels1002,s21,10.0,0.2576449942818762,0.2282853140994485
187,normal,lasso,1,1848,tessels1002,s21,-3.0,0.22871128449639413,0.18685104627903468
188,normal,WTA,2,1848,tessels1002,s21,,0.1537418042199634,0.07129014784444229
189,normal,ridge,0,1848,tessels1002,s22,10.0,0.25947940181374407,0.20580201164004966
190,normal,lasso,1,1848,tessels1002,s22,-3.0,0.22644929386239934,0.15528920110167738
191,normal,WTA,2,1848,tessels1002,s22,,0.16642405134669108,0.0987923753064865
192,normal,ridge,0,1848,tessels1002,s24,10.0,0.2652139080362968,0.23128505188754114
193,normal,lasso,1,1848,tessels1002,s24,-3.0,0.23455010676130125,0.1847831587618397
194,normal,WTA,2,1848,tessels1002,s24,,0.15705716340830156,0.10829939349135638
195,normal,ridge,0,1848,tessels1002,s25,8.0,0.26033669640015494,0.232746668819218
196,normal,lasso,1,1848,tessels1002,s25,-3.0,0.23256112095773154,0.18756823715361842
197,normal,WTA,2,1848,tessels1002,s25,,0.1561609900622685,0.09971367282307483
198,normal,ridge,0,1848,tessels1002,s26,10.0,0.2660456390907884,0.23277714464696467
199,normal,lasso,1,1848,tessels1002,s26,-3.0,0.23297919355247004,0.1888859353142213
200,normal,WTA,2,1848,tessels1002,s26,,0.16243604720169572,0.11971188586220073
201,normal,ridge,0,1848,tessels1002,s27,8.0,0.2744513354358294,0.23862675468999855
202,normal,lasso,1,1848,tessels1002,s27,-3.0,0.24327931764655333,0.18881265861097055
203,normal,WTA,2,1848,tessels1002,s27,,0.17397933038897775,0.1159639299197814
204,normal,ridge,0,1848,tessels1002,s28,10.0,0.2589632790294393,0.20495020173370412
205,normal,lasso,1,1848,tessels1002,s28,-3.0,0.22781897721124572,0.15334585765890926
206,normal,WTA,2,1848,tessels1002,s28,,0.15995149238622758,0.09888411457681334
207,normal,ridge,0,1848,tessels1002,s29,8.0,0.2637998475914177,0.23874220139563115
208,normal,lasso,1,1848,tessels1002,s29,-3.0,0.23371342289930944,0.1952826029533858
209,normal,WTA,2,1848,tessels1002,s29,,0.16150083395185894,0.10936627924144283
210,normal,ridge,0,1848,tessels1002,s30,10.0,0.2492754618105139,0.19562448493861767
211,normal,lasso,1,1848,tessels1002,s30,-3.0,0.2210863993329018,0.14380214262558302
212,normal,WTA,2,1848,tessels1002,s30,,0.15671007883087693,0.08643342943432385
213,normal,ridge,0,1848,tessels1002,s31,10.0,0.25098373580915184,0.2000061951850931
214,normal,lasso,1,1848,tessels1002,s31,-3.0,0.21945496136943848,0.15408089275014816
215,normal,WTA,2,1848,tessels1002,s31,,0.15003232198743818,0.08817240251852225
