,sn,params,model,trainMode,xname,Rcv,Rnc,Ry,Rp,splits,spIdx,ginni
579,21,12.0,plsregress,crossed,tesselsWB162,0.15238593724807137,0.11386847601370467,1.0,0.5595125023987847,1,0.013561033996280085,0.42165212999933316
580,21,13.0,plsregress,crossed,tesselsWB162,0.15378092645182925,0.1072006451380049,1.0,0.5381777714793002,1,0.013494049971897154,0.4206793410093245
581,21,14.0,plsregress,crossed,tesselsWB162,0.15287693679360448,0.10136294285013527,1.0,0.5472388417740087,1,0.013852758479386823,0.4236979247118034
582,21,15.0,plsregress,crossed,tesselsWB162,0.15641199824799443,0.10003921907577426,1.0,0.5492672345718222,1,0.013796761390488365,0.4229091725669902
583,21,16.0,plsregress,crossed,tesselsWB162,0.15570240820462697,0.11239890139434885,1.0,0.573887393140896,1,0.014135867236448139,0.4249401847187044
584,21,17.0,plsregress,crossed,tesselsWB162,0.13425949175725133,0.11540369139448685,1.0,0.5211731680184839,1,0.014322682777047784,0.4287187261924098
585,21,18.0,plsregress,crossed,tesselsWB162,0.12839985978149623,0.10568867031485737,1.0,0.4669180377383282,1,0.014373286708952401,0.42913080389152547
586,21,19.0,plsregress,crossed,tesselsWB162,0.12207133233509922,0.0964964359755137,1.0,0.45260357219005676,1,0.014457471380372306,0.42981519188976114
587,21,20.0,plsregress,crossed,tesselsWB162,0.13294948252341382,0.10660842055785745,1.0,0.4168051201753649,1,0.014414924415664518,0.4291200987711338
588,22,1.0,plsregress,crossed,tesselsWB162,0.13703765761103848,0.3019927056760185,1.0,0.39351346750248645,1,0.0064063658692772195,0.2721389612654692
589,22,2.0,plsregress,crossed,tesselsWB162,0.20752820725966417,0.33604463326648193,1.0,0.5995042348360788,1,0.008916387628278939,0.36618459685554017
590,22,3.0,plsregress,crossed,tesselsWB162,0.22667154138517737,0.3465490929832727,1.0,0.6444665269512977,1,0.009453469937468388,0.3855619499650682
591,22,4.0,plsregress,crossed,tesselsWB162,0.24131475085604434,0.3556088301117743,1.0,0.6919845719990264,1,0.010210416574982763,0.3987441880702338
592,22,5.0,plsregress,crossed,tesselsWB162,0.24996572084119062,0.36241991958879477,1.0,0.6842514450775231,1,0.011927636798288753,0.4051291294723933
593,22,6.0,plsregress,crossed,tesselsWB162,0.2638839216421735,0.34255500171217773,1.0,0.7499695265929726,1,0.012367897095452805,0.41710624952988473
594,22,7.0,plsregress,crossed,tesselsWB162,0.250149183801999,0.3440167429122077,1.0,0.6882631028271426,1,0.012966284373411976,0.41497399389380546
595,22,8.0,plsregress,crossed,tesselsWB162,0.2622725615999086,0.34694148957213594,1.0,0.6911376555547525,1,0.012913762302878301,0.41487261515829704
596,22,9.0,plsregress,crossed,tesselsWB162,0.2620600952098648,0.3460489852814045,1.0,0.67950121828909,1,0.013171760419922726,0.4187359235125782
597,22,10.0,plsregress,crossed,tesselsWB162,0.26336390862619874,0.3378669830813668,1.0,0.6842620430899844,1,0.013537252168289897,0.41872435935178576
598,22,11.0,plsregress,crossed,tesselsWB162,0.2616609638722988,0.33971324347366666,1.0,0.6783346290028694,1,0.01333256388786495,0.41628420965154067
599,22,12.0,plsregress,crossed,tesselsWB162,0.2476215520317453,0.3347959401633352,1.0,0.635058804274034,1,0.014130624413821893,0.42044804848567646
600,22,13.0,plsregress,crossed,tesselsWB162,0.2634981779726459,0.3481735423801864,1.0,0.652787395561995,1,0.013810332186388167,0.41910517506269285
601,22,14.0,plsregress,crossed,tesselsWB162,0.2628596015691421,0.3443169345398709,1.0,0.6584881537826169,1,0.014046424811082354,0.4229502315639673
602,22,15.0,plsregress,crossed,tesselsWB162,0.2511957349374816,0.3292676259170694,1.0,0.6546460575363959,1,0.013837571977232536,0.42176408861129355
603,22,16.0,plsregress,crossed,tesselsWB162,0.22488394817990898,0.30550273232795544,1.0,0.598292843510888,1,0.013983054084822664,0.4228294474187389
604,22,17.0,plsregress,crossed,tesselsWB162,0.212752395954943,0.2894286550140941,1.0,0.6225019456270776,1,0.014578370037831863,0.42445518706528296
605,22,18.0,plsregress,crossed,tesselsWB162,0.20380667070078465,0.2834128449200029,1.0,0.6172137584746133,1,0.01471371239690496,0.4251779558389932
606,22,19.0,plsregress,crossed,tesselsWB162,0.20144997682958063,0.27894428226974244,1.0,0.6114881304789882,1,0.014816849459620904,0.4269742951272325
607,22,20.0,plsregress,crossed,tesselsWB162,0.1980649046039204,0.2759233183975601,1.0,0.6117528881167353,1,0.01470464359366529,0.4259164997933488
608,24,1.0,plsregress,crossed,tesselsWB162,0.08516430275096225,0.35758699116699,1.0,0.2030951903416382,1,0.004997731324166012,0.16429962433773873
609,24,2.0,plsregress,crossed,tesselsWB162,0.14202851517499576,0.38976472207876744,1.0,0.34846706697213187,1,0.009011958235600952,0.35579946400015583
610,24,3.0,plsregress,crossed,tesselsWB162,0.16754878080339375,0.3838077039836167,1.0,0.46671530190708793,1,0.010449280581721945,0.39492550032880813
611,24,4.0,plsregress,crossed,tesselsWB162,0.18086222197480267,0.3845122557630392,1.0,0.507409992261931,1,0.010679129797261955,0.399158787210525
612,24,5.0,plsregress,crossed,tesselsWB162,0.19474105810457998,0.3938374008826478,1.0,0.5225874505997313,1,0.011157771938563257,0.40711539000731656
613,24,6.0,plsregress,crossed,tesselsWB162,0.19925850789597158,0.38320366247704274,1.0,0.5693787196836444,1,0.011725169101921585,0.40645037709089915
614,24,7.0,plsregress,crossed,tesselsWB162,0.19110443497639262,0.38148682825556995,1.0,0.5493797804598552,1,0.011759593510960252,0.406944473542553
615,24,8.0,plsregress,crossed,tesselsWB162,0.19439725116966208,0.37548118754093857,1.0,0.5685149988499226,1,0.012008195081366517,0.40881366793094925
616,24,9.0,plsregress,crossed,tesselsWB162,0.21833902523100812,0.36322530957029847,1.0,0.6380404350589616,1,0.01199986440582539,0.40852398313582156
617,24,10.0,plsregress,crossed,tesselsWB162,0.2146265494855668,0.3603338550923327,1.0,0.62830580546524,1,0.011943133527879356,0.4096746015096855
618,24,11.0,plsregress,crossed,tesselsWB162,0.20994416516937,0.359213882338099,1.0,0.6105565910190109,1,0.0123242844435822,0.41315893344093196
619,24,12.0,plsregress,crossed,tesselsWB162,0.20869144395600503,0.35726356125333636,1.0,0.6063021182247164,1,0.012498001554196747,0.41324261162270276
620,24,13.0,plsregress,crossed,tesselsWB162,0.20136112306089757,0.3464633461369055,1.0,0.5982487743168109,1,0.012619026354115397,0.41313790031151254
621,24,14.0,plsregress,crossed,tesselsWB162,0.20138446741517446,0.3367008953418274,1.0,0.6106074676291041,1,0.0127126196693193,0.41396039338160545
622,24,15.0,plsregress,crossed,tesselsWB162,0.21331615898807352,0.3217015082213384,1.0,0.6531393883284375,1,0.013517328308492957,0.4187436758977646
623,24,16.0,plsregress,crossed,tesselsWB162,0.2104339383056232,0.31886247284859803,1.0,0.6455765297355607,1,0.013527944434803466,0.41955638567479314
624,24,17.0,plsregress,crossed,tesselsWB162,0.20972175587221137,0.31515391078515137,1.0,0.6411440279701788,1,0.013976546579567841,0.4204413130778958
625,24,18.0,plsregress,crossed,tesselsWB162,0.20982309265194748,0.3097552614286972,1.0,0.6392460095649724,1,0.014164962888147043,0.4212405450054201
626,24,19.0,plsregress,crossed,tesselsWB162,0.2041597228006689,0.3130906286668239,1.0,0.627526939189091,1,0.014329035796561662,0.42101811138671147
627,24,20.0,plsregress,crossed,tesselsWB162,0.20594889069030378,0.308752892683472,1.0,0.6429716272795245,1,0.014454896913445842,0.4224581127721984
628,25,1.0,plsregress,crossed,tesselsWB162,0.07710624990041888,0.2926814880571913,1.0,0.22025073954910096,1,0.006045649013355441,0.26540736914319296
629,25,2.0,plsregress,crossed,tesselsWB162,0.12825531377451485,0.27666158405739605,1.0,0.4177378240824515,1,0.008395783149295923,0.3369961764829389
630,25,3.0,plsregress,crossed,tesselsWB162,0.13603598021729169,0.25044169773852853,1.0,0.49893605474611424,1,0.009395687635179848,0.38268434688609293
631,25,4.0,plsregress,crossed,tesselsWB162,0.18320525727676193,0.2523880927277251,1.0,0.6041238206207156,1,0.010273670344800548,0.3963791806946272
632,25,5.0,plsregress,crossed,tesselsWB162,0.19976899711337914,0.2536284853268166,1.0,0.5991266470818714,1,0.011748109141604969,0.3991168278104435
633,25,6.0,plsregress,crossed,tesselsWB162,0.20954460132980865,0.2620851784065132,1.0,0.6154760850531142,1,0.011744622797214246,0.40330054500353063
634,25,7.0,plsregress,crossed,tesselsWB162,0.21124130267052135,0.2606994541860104,1.0,0.640813083111156,1,0.01211598979280822,0.4049875371828238
635,25,8.0,plsregress,crossed,tesselsWB162,0.2155554895352873,0.25450259600849984,1.0,0.6471104222902675,1,0.012850934642407406,0.41072930327220436
636,25,9.0,plsregress,crossed,tesselsWB162,0.21348817092461314,0.24825716268528433,1.0,0.6164664665401626,1,0.013571249389252055,0.415143645708855
637,25,10.0,plsregress,crossed,tesselsWB162,0.20605548769673052,0.24276460268951097,1.0,0.6209396499207425,1,0.01420242211857662,0.41452856732934357
638,25,11.0,plsregress,crossed,tesselsWB162,0.20116076843458586,0.24066981604645699,1.0,0.615706171573612,1,0.014276668726791123,0.41556998377965576
639,25,12.0,plsregress,crossed,tesselsWB162,0.20634541472472784,0.2463977351484562,1.0,0.6108514465658638,1,0.014628945718396041,0.4186529281367733
640,25,13.0,plsregress,crossed,tesselsWB162,0.20382929934316973,0.22714193935951535,1.0,0.5754867541659825,1,0.016217062552184004,0.4212122822518557
641,25,14.0,plsregress,crossed,tesselsWB162,0.19937501247551062,0.22532469299693714,1.0,0.579572253024642,1,0.016227256243791743,0.4243040574267051
642,25,15.0,plsregress,crossed,tesselsWB162,0.1962394645616726,0.21498619955303408,1.0,0.5733658947747616,1,0.01597438309469328,0.4259376716672333
643,25,16.0,plsregress,crossed,tesselsWB162,0.19624622907361866,0.21563698785097316,1.0,0.5990476011466878,1,0.016019617319737455,0.4269380869299641
644,25,17.0,plsregress,crossed,tesselsWB162,0.19132612269359767,0.21636908909117722,1.0,0.5572226265421435,1,0.01648092578936669,0.427499323934851
645,25,18.0,plsregress,crossed,tesselsWB162,0.1850739066577578,0.21764954311288232,1.0,0.5263142277452432,1,0.01626430758924615,0.4273486724110393
646,25,19.0,plsregress,crossed,tesselsWB162,0.1882308187036545,0.22198841742252237,1.0,0.5152142262472119,1,0.01645956808983744,0.4288362415497893
647,25,20.0,plsregress,crossed,tesselsWB162,0.18597684232161357,0.22122455359012072,1.0,0.5062829493606424,1,0.016325092834254245,0.42931702595952115
648,26,1.0,plsregress,crossed,tesselsWB162,0.07192711568132339,0.3268669009868187,1.0,0.18648018017458207,1,0.005638993812003521,0.2124096577350839
649,26,2.0,plsregress,crossed,tesselsWB162,0.2200944473464789,0.40208164780138483,1.0,0.5334446022775771,1,0.0086713132868957,0.36046884883718094
650,26,3.0,plsregress,crossed,tesselsWB162,0.19368372500632436,0.3329630260883026,1.0,0.5840195788047994,1,0.009931047890520073,0.38131609648288334
651,26,4.0,plsregress,crossed,tesselsWB162,0.20103171185575222,0.33648273111035065,1.0,0.5991664493477563,1,0.010158028609756226,0.38846422675470965
652,26,5.0,plsregress,crossed,tesselsWB162,0.12305145835676538,0.282527919477835,1.0,0.4559910235140146,1,0.013445281695281584,0.4054750528417853
653,26,6.0,plsregress,crossed,tesselsWB162,0.12544373802406067,0.2797416055952453,1.0,0.48806641892564423,1,0.013824192219186177,0.40969785819110566
654,26,7.0,plsregress,crossed,tesselsWB162,0.18531097208442832,0.34255035360444624,1.0,0.5413763985953128,1,0.016056242241554563,0.423068263538534
655,26,8.0,plsregress,crossed,tesselsWB162,0.18716907106501957,0.35096998599346685,1.0,0.4950801579064962,1,0.01848062665141178,0.42564223162015175
656,26,9.0,plsregress,crossed,tesselsWB162,0.17545903917558317,0.3188440190456205,1.0,0.43370083184874003,1,0.02122983471932045,0.43476396853855215
657,26,10.0,plsregress,crossed,tesselsWB162,0.17238033149655763,0.3119384726167234,1.0,0.44514093792764925,1,0.020916481913490995,0.4349994555473951
658,26,11.0,plsregress,crossed,tesselsWB162,0.1707316630864449,0.3138687409145878,1.0,0.4187874294376653,1,0.021383607051443897,0.4336758774387914
659,26,12.0,plsregress,crossed,tesselsWB162,0.1483789706764732,0.2690546455332624,1.0,0.41706132977952737,1,0.02189669970428935,0.43603592688196113
660,26,13.0,plsregress,crossed,tesselsWB162,0.1533163591477075,0.2693335015562854,1.0,0.41775520851412806,1,0.02149310701766562,0.43391970341547603
661,26,14.0,plsregress,crossed,tesselsWB162,0.16498598941880915,0.2772033504475954,1.0,0.43938762375762735,1,0.0211831151747257,0.4360665004124419
662,26,15.0,plsregress,crossed,tesselsWB162,0.16555510940368548,0.2760899799371844,1.0,0.4441495945251484,1,0.020442404532099327,0.4332291038631005
663,26,16.0,plsregress,crossed,tesselsWB162,0.17257947054473938,0.28732433330872786,1.0,0.4390711430702055,1,0.020140748935964122,0.4325157644190157
664,26,17.0,plsregress,crossed,tesselsWB162,0.1524242973761975,0.26456098471816436,1.0,0.4023154555891164,1,0.018638433916834972,0.4239213258297772
665,26,18.0,plsregress,crossed,tesselsWB162,0.14473014409386925,0.26378222196798473,1.0,0.37977962579093577,1,0.017837461411861467,0.4258119892994676
666,26,19.0,plsregress,crossed,tesselsWB162,0.14032954939356843,0.2571762608581262,1.0,0.38249340787809233,1,0.017744751880617173,0.4266388233716825
667,26,20.0,plsregress,crossed,tesselsWB162,0.13904416820225252,0.2547890984971211,1.0,0.3790858264065062,1,0.01783708778185674,0.4262394126432161
668,27,1.0,plsregress,crossed,tesselsWB162,0.056451898336170724,0.37343533565220244,1.0,0.17855954073564934,1,0.004652049771285402,0.12214070550369316
669,27,2.0,plsregress,crossed,tesselsWB162,0.11580268243341917,0.37404177144758743,1.0,0.4305985537341181,1,0.011977650649774197,0.36075902123416226
670,27,3.0,plsregress,crossed,tesselsWB162,0.16560369053798205,0.3521721108971055,1.0,0.6607995642277723,1,0.011547047957242202,0.4015995765450758
671,27,4.0,plsregress,crossed,tesselsWB162,0.2235496006995663,0.3827843403744073,1.0,0.7244951413139894,1,0.01325066113839935,0.41865510348930157
672,27,5.0,plsregress,crossed,tesselsWB162,0.2280642735773741,0.33953398869343865,1.0,0.779356231396635,1,0.015291277462592732,0.4252484122060952
673,27,6.0,plsregress,crossed,tesselsWB162,0.23664283292734797,0.3475607343808923,1.0,0.7770827355255737,1,0.01493129257269329,0.42374030238795934
674,27,7.0,plsregress,crossed,tesselsWB162,0.2513745954811755,0.346161814890516,1.0,0.788128055019545,1,0.015294306752794449,0.42741443388544337
675,27,8.0,plsregress,crossed,tesselsWB162,0.2553787808054372,0.3456505124189528,1.0,0.7860922006343172,1,0.0149443216375207,0.42730062922175904
676,27,9.0,plsregress,crossed,tesselsWB162,0.27156534985168584,0.32721118919830716,1.0,0.7585569910614528,1,0.015088882653810993,0.4310953221005149
677,27,10.0,plsregress,crossed,tesselsWB162,0.27665140897297097,0.3082144980795048,1.0,0.7289042683649999,1,0.01555750520408294,0.4332503887493212
678,27,11.0,plsregress,crossed,tesselsWB162,0.2730886380763126,0.30055303543992923,1.0,0.7136062847746938,1,0.017131306127007088,0.43462391369645537
679,27,12.0,plsregress,crossed,tesselsWB162,0.2668924252371121,0.29663677048059384,1.0,0.6957394053023236,1,0.01716866620705626,0.4326630225344512
680,27,13.0,plsregress,crossed,tesselsWB162,0.24998666514386533,0.2624350113690585,1.0,0.707861454895946,1,0.01691568060241243,0.4294001553821485
681,27,14.0,plsregress,crossed,tesselsWB162,0.24582961195489725,0.25864461621608065,1.0,0.6949827427505079,1,0.01682323624323441,0.4299099108522258
682,27,15.0,plsregress,crossed,tesselsWB162,0.24947522752963003,0.2575198800424652,1.0,0.6922361980398813,1,0.016713813248614075,0.4307393938764491
683,27,16.0,plsregress,crossed,tesselsWB162,0.24919107939035556,0.2550954057594661,1.0,0.677446712069335,1,0.016455954567045412,0.4318308329094652
684,27,17.0,plsregress,crossed,tesselsWB162,0.2490334328098587,0.24556135482684413,1.0,0.6291086511034485,1,0.01659959184198601,0.4299595602980044
685,27,18.0,plsregress,crossed,tesselsWB162,0.2459303473726881,0.24087909289036125,1.0,0.6083068306033305,1,0.016909022022242554,0.43139025281588234
686,27,19.0,plsregress,crossed,tesselsWB162,0.23512965763716256,0.2416058451788067,1.0,0.5896124799844864,1,0.017250796680173038,0.43207041395871715
687,27,20.0,plsregress,crossed,tesselsWB162,0.23402955440118148,0.23457366791076054,1.0,0.5584457804044555,1,0.016986274261566493,0.4338437383306076
